,Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
10,"Na zona rural da Virgínia em meio aos anos 20, o jovem menino Desmond Doss quase mata seu irmão mais novo, Hal, enquanto eles brincam. Devido a este evento e por sua educação adventista, a crença de Doss sobre o mandamento ""Não matarás"" se reforça. Anos mais tarde, já adulto, Doss leva um homem acidentado na rua para o hospital e conhece a enfermeira Dorothy Schutte. Os dois iniciam um romance e Doss conta a Dorothy sobre seu interesse no trabalho médico.",0,0_casa_chris_noite_michael,"['casa', 'chris', 'noite', 'michael', 'mãe', 'após', 'começa', 'daisy', 'george', 'volta']","O filme se inicia no verão de 1963. Jack e Ennis são contratados após procurarem emprego com um rancheiro de ovelhas (Randy Quaid). O trabalho deles é dividido da seguinte forma: enquanto um vigia as ovelhas do alto da montanha (que estão pastando em área de proteção ambiental, e portanto, ilegal), o outro fica na base e é responsável pelos alimentos e pela vigilância daquela área. Os dois se encontram apenas para partilharem as refeições, mas isso não impede com que tornem-se bons amigos. Após uma noite de bebedeira pesada, Ennis decide ficar na base da montanha e dormir em frente à fogueira ao invés de retornar para vigiar as ovelhas. Preocupado com a fria madrugada, Jack convida-o para dormir junto com ele em sua barraca. Ali, eles têm um rápido contato sexual. No dia seguinte, insistem em dizer um ao outro que ""não são gays""; no entanto, antes do fim do verão, o relacionamento emocional e físico deles se aprofunda. Enquanto isso, o rebanho de ovelhas que deveriam vigiar acaba por misturar-se com outro, uma ovelha é abocanhada por um lobo, e várias delas morrem de frio devido a uma tempestade de neve. No último dia de trabalho, as frustrações de ambos (por terem que deixar um ao outro) se manifestam através de uma discussão que acaba evoluindo para uma briga física. Jack faz o nariz de Ennis sangrar, e Ennis esmurra a cara de Jack.",casa - chris - noite - michael - mãe - após - começa - daisy - george - volta,0.5193854487056284,False
11,"As irmãs Craig -- Penny, Kay e Joan -- vivem na Suíça, com a mãe divorciada, há dez anos. Quando ficam sabendo que o pai Judson vai casar-se novamente, voam para Nova Iorque, a fim de impedir o casamento, pois desconfiam (acertadamente) que a noiva Donna Lyons não passa de uma caça-dotes. O plano vai indo bem, mas o não previsto namoro entre Kay e Lord Michael Stuart, um rico banqueiro, ameaça jogar tudo por água abaixo.",4,4_henrique_apaixona_henriette_duque,"['henrique', 'apaixona', 'henriette', 'duque', 'rainha', 'elizabeth', 'vida', 'sucesso', 'piano', 'noiva']","Em 1558 a rainha católica Mary I sucumbe a um tumor maligno, deixando como única herdeira sua meia-irmã Elizabeth, que já havia sido presa por ""conspirações contra a Coroa"". Elizabeth é aconselhada a casar-se e gerar um herdeiro que lhe asseguraria o trono inglês e a confiança do povo. A ""Rainha Virgem"" tem, então, de enfrentar diversas ameaças ao seu reinado: o Duque de Norfolk e Mary Stuart, seus primos católicos, e Maria de Guise, que firma aliança com os franceses para derrotá-la. Outro grande opositor de Elizabeth é o Papa, que a acusa de permitir a morte de milhares de católicos.",henrique - apaixona - henriette - duque - rainha - elizabeth - vida - sucesso - piano - noiva,0.4834594977651646,False
12,"A história do filme começa com o nascimento do czarevich Alexei na opulente Corte Russa. A Guerra Russo-Japonesa está a decorrer e os conselheiros do czar Nicolau avisam-no de que a guerra não faz sentido e está a custar demasiadas vidas. Também lhe dizem que o povo russo quer um governo representativo bem como direitos de saúde e voto, mas Nicolau quer manter a tradicional autocracia deixada pelos seus antepassados. Entretanto, os partidos políticos ilegais liderados por Lenin, Stalin e Trotsky começam a ganhar força.",3,3_missão_anel_michael_soldados,"['missão', 'anel', 'michael', 'soldados', 'hur', 'nave', 'wikus', 'maverick', 'tripulação', 'miller']","Em 1969, durante a guerra do Vietnã, o Capitão do Exército dos Estados Unidos e veterano das Operações Especiais Benjamin Willard (Martin Sheen) está em um hotel em Saigon, aguardando por uma missão, bebendo muito e pensando sozinho sobre sua vida e casamento fracassado. Depois de uma noite particularmente ruim em que fica alucinando sobre suas missões anteriores no país, é levado à força para uma reunião informal com os oficiais da Inteligência Militar Tenente-General Corman (G. D. Spradlin), o Coronel Lucas (Harrison Ford), e um civil referido apenas como ""Jerry"". Os três avaliam seu passado como membro das Operações Especiais e lhe oferecem uma missão para seguir o rio Nùng em selva remota, encontrar o trapaceiro Coronel Walter E. Kurtz das Forças Especiais se infiltrando em sua tropa e matá-lo, ""encerrando seu comando"". Kurtz aparentemente enlouqueceu e agora comanda sua própria tropa de montanheses dentro do neutro Camboja como um semideus.",missão - anel - michael - soldados - hur - nave - wikus - maverick - tripulação - miller,0.4807267757320764,False
13,"O filme conta a história de Jerry Maguire, um agente que cai em desgraça, e que acaba por manter apenas um cliente, um famoso e problemático jogador de futebol. Através desta relação, o filme discute aspectos como amizade, solidariedade e capacidade de mudar.",0,0_casa_chris_noite_michael,"['casa', 'chris', 'noite', 'michael', 'mãe', 'após', 'começa', 'daisy', 'george', 'volta']","O filme se inicia no verão de 1963. Jack e Ennis são contratados após procurarem emprego com um rancheiro de ovelhas (Randy Quaid). O trabalho deles é dividido da seguinte forma: enquanto um vigia as ovelhas do alto da montanha (que estão pastando em área de proteção ambiental, e portanto, ilegal), o outro fica na base e é responsável pelos alimentos e pela vigilância daquela área. Os dois se encontram apenas para partilharem as refeições, mas isso não impede com que tornem-se bons amigos. Após uma noite de bebedeira pesada, Ennis decide ficar na base da montanha e dormir em frente à fogueira ao invés de retornar para vigiar as ovelhas. Preocupado com a fria madrugada, Jack convida-o para dormir junto com ele em sua barraca. Ali, eles têm um rápido contato sexual. No dia seguinte, insistem em dizer um ao outro que ""não são gays""; no entanto, antes do fim do verão, o relacionamento emocional e físico deles se aprofunda. Enquanto isso, o rebanho de ovelhas que deveriam vigiar acaba por misturar-se com outro, uma ovelha é abocanhada por um lobo, e várias delas morrem de frio devido a uma tempestade de neve. No último dia de trabalho, as frustrações de ambos (por terem que deixar um ao outro) se manifestam através de uma discussão que acaba evoluindo para uma briga física. Jack faz o nariz de Ennis sangrar, e Ennis esmurra a cara de Jack.",casa - chris - noite - michael - mãe - após - começa - daisy - george - volta,0.572043254346737,False
14,"Enviado para assumir a chefia das operações da Máfia em Los Angeles, Bugsy se deslumbra com Hollywood e com a jovem atriz Virginia Hill. Ele arrisca tudo no sonho de homenagear a estrela com a construção de um hotel fantástico no meio do deserto. Era o nascimento de Las Vegas.",1,1_amiga_maria_margaret_emma,"['amiga', 'maria', 'margaret', 'emma', 'inglaterra', 'casar', 'estadunidense', 'jerry', 'chegada', 'esposa']","Na Londres de 1910, Margaret (Emma Thompson) e Helen Schlegel (Helena Bonham Carter), duas irmãs inglesas de origem alemã, levam uma vida mundana e pacífica, morando com o irmão Tibby Schlegel (Adrian Ross Magenty) e uma tia, Juley (Prunnela Scalles). Frequentam a conservadora família aristocrata Wilcox. Por outro lado, tornam-se amigas de Leonard Bast (Samuel West), um bancário modesto que gosta de literatura, casado com Jacky Bast (Nicola Duffetty).",amiga - maria - margaret - emma - inglaterra - casar - estadunidense - jerry - chegada - esposa,0.3174905074659135,False
15,"Nas Olimpíadas de Munique de 1972, o grupo terrorista palestino Setembro Negro mata onze membros da equipe olímpica de Israel. Avner Kaufman, um agente do Mossad de descendência alemã-judia, é escolhido para liderar uma missão para assassinar 11 palestinos supostamente envolvidos no massacre. Sob a direção de seu treinador Ephraim, para dar ao governo israelense uma negação plausível, Avner renuncia ao Mossad e opera sem vínculos oficiais com Israel. Sua equipe inclui quatro voluntários judeus de todo o mundo: o motorista sul-africano, Steve, o fabricante belga de brinquedos e explosivos, Robert, o ex-soldado israelense, Carl, e o falsificador de documentos dinamarquês, Hans. Eles recebem informações de um informante francês, Louis.",3,3_missão_anel_michael_soldados,"['missão', 'anel', 'michael', 'soldados', 'hur', 'nave', 'wikus', 'maverick', 'tripulação', 'miller']","Em 1969, durante a guerra do Vietnã, o Capitão do Exército dos Estados Unidos e veterano das Operações Especiais Benjamin Willard (Martin Sheen) está em um hotel em Saigon, aguardando por uma missão, bebendo muito e pensando sozinho sobre sua vida e casamento fracassado. Depois de uma noite particularmente ruim em que fica alucinando sobre suas missões anteriores no país, é levado à força para uma reunião informal com os oficiais da Inteligência Militar Tenente-General Corman (G. D. Spradlin), o Coronel Lucas (Harrison Ford), e um civil referido apenas como ""Jerry"". Os três avaliam seu passado como membro das Operações Especiais e lhe oferecem uma missão para seguir o rio Nùng em selva remota, encontrar o trapaceiro Coronel Walter E. Kurtz das Forças Especiais se infiltrando em sua tropa e matá-lo, ""encerrando seu comando"". Kurtz aparentemente enlouqueceu e agora comanda sua própria tropa de montanheses dentro do neutro Camboja como um semideus.",missão - anel - michael - soldados - hur - nave - wikus - maverick - tripulação - miller,1.0,False
16,"Patricia Cardwell monta uma orquestra formada por cem desempregados, entre eles seu próprio pai, John. A luta agora é convencer o maestro Leopold Stokowski a liderá-los em um concurso que pode resultar em um contrato com uma emissora de rádio. A princípio reticente, Stokowski acaba por se render quando ouve os músicos executar a Segunda Rapsódia Húngara, de Liszt.",1,1_amiga_maria_margaret_emma,"['amiga', 'maria', 'margaret', 'emma', 'inglaterra', 'casar', 'estadunidense', 'jerry', 'chegada', 'esposa']","Na Londres de 1910, Margaret (Emma Thompson) e Helen Schlegel (Helena Bonham Carter), duas irmãs inglesas de origem alemã, levam uma vida mundana e pacífica, morando com o irmão Tibby Schlegel (Adrian Ross Magenty) e uma tia, Juley (Prunnela Scalles). Frequentam a conservadora família aristocrata Wilcox. Por outro lado, tornam-se amigas de Leonard Bast (Samuel West), um bancário modesto que gosta de literatura, casado com Jacky Bast (Nicola Duffetty).",amiga - maria - margaret - emma - inglaterra - casar - estadunidense - jerry - chegada - esposa,0.28845492038298975,False
17,"A Sociedade do Anel se desmanchou após a ""Queda Má"" de Gandalf o Cinzento e o ataque de Uruk-hais. Boromir morreu; Frodo e Sam continuam no caminho da Montanha da Perdição; Pippin e Merry foram capturados pelos Uruk-hai; e Aragorn, Legolas e Gimli foram ao seu resgate.",3,3_missão_anel_michael_soldados,"['missão', 'anel', 'michael', 'soldados', 'hur', 'nave', 'wikus', 'maverick', 'tripulação', 'miller']","Em 1969, durante a guerra do Vietnã, o Capitão do Exército dos Estados Unidos e veterano das Operações Especiais Benjamin Willard (Martin Sheen) está em um hotel em Saigon, aguardando por uma missão, bebendo muito e pensando sozinho sobre sua vida e casamento fracassado. Depois de uma noite particularmente ruim em que fica alucinando sobre suas missões anteriores no país, é levado à força para uma reunião informal com os oficiais da Inteligência Militar Tenente-General Corman (G. D. Spradlin), o Coronel Lucas (Harrison Ford), e um civil referido apenas como ""Jerry"". Os três avaliam seu passado como membro das Operações Especiais e lhe oferecem uma missão para seguir o rio Nùng em selva remota, encontrar o trapaceiro Coronel Walter E. Kurtz das Forças Especiais se infiltrando em sua tropa e matá-lo, ""encerrando seu comando"". Kurtz aparentemente enlouqueceu e agora comanda sua própria tropa de montanheses dentro do neutro Camboja como um semideus.",missão - anel - michael - soldados - hur - nave - wikus - maverick - tripulação - miller,1.0,False
18,"Instado pelas instâncias superiores a aumentar a circulação de jornal em decadência, o editor resolve desenterrar um caso de assassinato acontecido décadas antes, já julgado e encerrado. Para isso, ele destaca um repórter mau caráter que, ao se intrometer na vida dos envolvidos com mentiras e dissimulações, acaba por provocar uma tragédia.",2,2_história_nova_mentiras_dez,"['história', 'nova', 'mentiras', 'dez', 'detetive', '1930', 'york', 'rothschild', '1860', 'autobiográfico']","O filme começa em 1909, quando Wilson era presidente da Universidade de Princeton. Em seguida, torna-se governador de Nova Jérsei. Daí para a presidência do país foi um pulo. Na Casa Branca, Wilson perde a primeira esposa, casa-se novamente, entra na Primeira Guerra Mundial a contragosto (após o afundamento do navio britânico RMS Lusitania, que levava muitos americanos a bordo) e luta pela criação da Liga das Nações.",história - nova - mentiras - dez - detetive - 1930 - york - rothschild - 1860 - autobiográfico,0.2150337595644227,False
19,"Em São Francisco, Doug Roberts (Paul Newman), um arquiteto, retorna de longas férias e encontra quase terminado o arranha-céu que projetou. Na verdade, se trata do maior edifício do mundo, com 138 andares de escritórios e residências, além de ter um restaurante de luxo e um heliporto na cobertura. No dia da festa de inauguração, descobre que as especificações da instalação elétrica não foram seguidas e que o prédio está sujeito a curtos-circuitos. E o pior acontece quando um incêndio começa, deixando vários convidados presos no andar de cima, sendo esta a principal preocupação de Michael O'Hallorhan (Steve McQueen), o chefe dos bombeiros, pois além da coragem da sua equipe não existe equipamento contra incêndio que consiga atingir os andares mais altos desta colossal construção e, se o fogo não estiver logo controlado, o número de vítimas será imenso. Além disto, alguns convidados se apavoram, dificultando o resgate.",5,5_bell_terry_motel_friendly,"['bell', 'terry', 'motel', 'friendly', 'cowboy', 'jean', 'capitão', 'prêmio', 'popeye', 'saloon']","O filme conta a história do misterioso pistoleiro chamado Shane, recém-chegado a uma região de assentamentos e pequenos sitiantes num vale do Wyoming. Os colonos lutam por seus direitos contra os grandes criadores de gado, que controlam a maior parte da terra, e Shane logo se envolve no conflito.",bell - terry - motel - friendly - cowboy - jean - capitão - prêmio - popeye - saloon,1.0,False
20,"Em 1854, numa pradaria do oeste estadunidense, Patrick O'Leary está a três horas de distância de Chicago, cidade em que sempre sonhou viver com a sua mulher Molly e os seus três filhos, Dion, Jack e Bob.",0,0_casa_chris_noite_michael,"['casa', 'chris', 'noite', 'michael', 'mãe', 'após', 'começa', 'daisy', 'george', 'volta']","O filme se inicia no verão de 1963. Jack e Ennis são contratados após procurarem emprego com um rancheiro de ovelhas (Randy Quaid). O trabalho deles é dividido da seguinte forma: enquanto um vigia as ovelhas do alto da montanha (que estão pastando em área de proteção ambiental, e portanto, ilegal), o outro fica na base e é responsável pelos alimentos e pela vigilância daquela área. Os dois se encontram apenas para partilharem as refeições, mas isso não impede com que tornem-se bons amigos. Após uma noite de bebedeira pesada, Ennis decide ficar na base da montanha e dormir em frente à fogueira ao invés de retornar para vigiar as ovelhas. Preocupado com a fria madrugada, Jack convida-o para dormir junto com ele em sua barraca. Ali, eles têm um rápido contato sexual. No dia seguinte, insistem em dizer um ao outro que ""não são gays""; no entanto, antes do fim do verão, o relacionamento emocional e físico deles se aprofunda. Enquanto isso, o rebanho de ovelhas que deveriam vigiar acaba por misturar-se com outro, uma ovelha é abocanhada por um lobo, e várias delas morrem de frio devido a uma tempestade de neve. No último dia de trabalho, as frustrações de ambos (por terem que deixar um ao outro) se manifestam através de uma discussão que acaba evoluindo para uma briga física. Jack faz o nariz de Ennis sangrar, e Ennis esmurra a cara de Jack.",casa - chris - noite - michael - mãe - após - começa - daisy - george - volta,0.28337741323696003,False
21,"Jefferson Smith é um inocente homem do interior que é levado a Washington por um grupo de políticos para se tornar senador dos Estados Unidos da América. Eles o querem transformar em uma marionete a serviço de seus interesses escusos. Aos poucos, Smith vai percebendo o ambiente de corrupção e degradação moral em que se inseriu, capaz de destruir tudo o que sempre acreditou em relação à bondade e ao caráter dos comandantes de seu país.",-1,-1_elio_hugo_oliver_fera,"['elio', 'hugo', 'oliver', 'fera', 'georges', 'molly', 'schultz', 'castelo', 'waters', 'autômato']","Em 1858, no estado americano do Texas, os irmãos Ace e Dicky Speck conduzem a pé um grupo de escravos negros algemados. Entre eles está Django, vendido e separado de sua esposa Broomhilda von Shaft, uma escrava doméstica que fala alemão e inglês. Eles são parados pelo Dr. King Schultz, um dentista alemão que virou caçador de recompensas que busca comprar Django por conta de seu conhecimento dos três irmãos fora-da-lei Brittle, superintendentes da plantação do proprietário anterior de Django e para quem Schultz tem um mandado. Quando Ace se recusa a vender Django para Schultz e o ameaça com uma arma, Schultz o mata e atira no cavalo de Dicky, fazendo-o cair em cima dele e prendê-lo no chão; ele aconselha os escravos libertos a aproveitarem a oportunidade para se vingar. Schultz oferece a Django sua liberdade e 75 dólares em troca de ajuda para encontrar os Brittles.",elio - hugo - oliver - fera - georges - molly - schultz - castelo - waters - autômato,0.2447602676741576,False
22,"Joe Buck é um simplório jovem texano, que decide abandonar seu passado conturbado e se muda para Nova Iorque, onde tentará ganhar a vida como garoto de programa para mulheres ricas. Mas sua excessiva ingenuidade o impedirá de ganhar dinheiro se prostituindo. Em uma de suas caminhadas, encontra Rizzo, um aleijado que sobrevive de pequenos golpes e furtos e com quem terá um laço de amizade.",-1,-1_elio_hugo_oliver_fera,"['elio', 'hugo', 'oliver', 'fera', 'georges', 'molly', 'schultz', 'castelo', 'waters', 'autômato']","Em 1858, no estado americano do Texas, os irmãos Ace e Dicky Speck conduzem a pé um grupo de escravos negros algemados. Entre eles está Django, vendido e separado de sua esposa Broomhilda von Shaft, uma escrava doméstica que fala alemão e inglês. Eles são parados pelo Dr. King Schultz, um dentista alemão que virou caçador de recompensas que busca comprar Django por conta de seu conhecimento dos três irmãos fora-da-lei Brittle, superintendentes da plantação do proprietário anterior de Django e para quem Schultz tem um mandado. Quando Ace se recusa a vender Django para Schultz e o ameaça com uma arma, Schultz o mata e atira no cavalo de Dicky, fazendo-o cair em cima dele e prendê-lo no chão; ele aconselha os escravos libertos a aproveitarem a oportunidade para se vingar. Schultz oferece a Django sua liberdade e 75 dólares em troca de ajuda para encontrar os Brittles.",elio - hugo - oliver - fera - georges - molly - schultz - castelo - waters - autômato,0.16994765635741638,False
23,"O filme relata a história de três décadas de relacionamento conflituoso entre uma mãe viúva e sua filha. Porém, tudo muda quando a filha descobre que está com câncer e, ao mesmo tempo, descobre que foi traída pelo marido, e a mãe passa a se interessar por um vizinho, ex-astronauta e paquerador.",2,2_história_nova_mentiras_dez,"['história', 'nova', 'mentiras', 'dez', 'detetive', '1930', 'york', 'rothschild', '1860', 'autobiográfico']","O filme começa em 1909, quando Wilson era presidente da Universidade de Princeton. Em seguida, torna-se governador de Nova Jérsei. Daí para a presidência do país foi um pulo. Na Casa Branca, Wilson perde a primeira esposa, casa-se novamente, entra na Primeira Guerra Mundial a contragosto (após o afundamento do navio britânico RMS Lusitania, que levava muitos americanos a bordo) e luta pela criação da Liga das Nações.",história - nova - mentiras - dez - detetive - 1930 - york - rothschild - 1860 - autobiográfico,1.0,False
24,"Três anos após os acontecimentos da primeira parte da saga da família Corleone, que terminou em 1955, são contadas duas histórias paralelas. A primeira é a continuação de The Godfather. Agora, Michael está mais maduro e ousado no controle da família, e os Corleones tentam expandir seu império atuando na costa oeste dos Estados Unidos. Paralelamente, o filme apresenta toda a infância e a mocidade de Vito Andolini, que mais tarde seria conhecido como Don Vito Corleone. Após a máfia local matar sua família, o jovem Vito (Robert De Niro) foge da sua cidade na Sicília e vai para a América. Já adulto, em Little Italy, Vito luta para ganhar a vida (legal ou ilegalmente) para manter sua esposa e filhos. Ele mata Don Fanucci (Gastone Moschin), que exigia dos comerciantes uma parte dos seus ganhos. Com a morte de Fanucci, o poderio de Vito cresce muito, mas sua família (passado e presente) é o que mais importa para ele. Do outro lado, temos o legado de família que vai até os enormes negócios que, nos anos 50, são controlados pelo caçula, Michael Corleone (Al Pacino). Agora situado em Lago Tahoe, Michael planeja fazer, por qualquer meio necessário, incursões em Las Vegas e Havana, instalando negócios ligados ao lazer, mas descobre que aliados como Hyman Roth (Lee Strasberg) estão tentando matá-lo. Crescentemente paranóico, Michael também descobre que sua ambição acabou com seu casamento com Kay (Diane Keaton) e até mesmo seu irmão Fredo (John Cazale) o traiu. Escapando de uma acusação federal, Michael concentra sua atenção para lidar com os seus inimigos, mas se vê sozinho no fim.",3,3_missão_anel_michael_soldados,"['missão', 'anel', 'michael', 'soldados', 'hur', 'nave', 'wikus', 'maverick', 'tripulação', 'miller']","Em 1969, durante a guerra do Vietnã, o Capitão do Exército dos Estados Unidos e veterano das Operações Especiais Benjamin Willard (Martin Sheen) está em um hotel em Saigon, aguardando por uma missão, bebendo muito e pensando sozinho sobre sua vida e casamento fracassado. Depois de uma noite particularmente ruim em que fica alucinando sobre suas missões anteriores no país, é levado à força para uma reunião informal com os oficiais da Inteligência Militar Tenente-General Corman (G. D. Spradlin), o Coronel Lucas (Harrison Ford), e um civil referido apenas como ""Jerry"". Os três avaliam seu passado como membro das Operações Especiais e lhe oferecem uma missão para seguir o rio Nùng em selva remota, encontrar o trapaceiro Coronel Walter E. Kurtz das Forças Especiais se infiltrando em sua tropa e matá-lo, ""encerrando seu comando"". Kurtz aparentemente enlouqueceu e agora comanda sua própria tropa de montanheses dentro do neutro Camboja como um semideus.",missão - anel - michael - soldados - hur - nave - wikus - maverick - tripulação - miller,0.17461502828768477,False
25,"Minari conta a história de uma família coreana que se muda para uma pequena fazenda no estado do Arkansas em busca do sonho americano. O lar da família muda completamente com a chegada da sua avó astuta e desbocada, mas incrivelmente amorosa.",1,1_amiga_maria_margaret_emma,"['amiga', 'maria', 'margaret', 'emma', 'inglaterra', 'casar', 'estadunidense', 'jerry', 'chegada', 'esposa']","Na Londres de 1910, Margaret (Emma Thompson) e Helen Schlegel (Helena Bonham Carter), duas irmãs inglesas de origem alemã, levam uma vida mundana e pacífica, morando com o irmão Tibby Schlegel (Adrian Ross Magenty) e uma tia, Juley (Prunnela Scalles). Frequentam a conservadora família aristocrata Wilcox. Por outro lado, tornam-se amigas de Leonard Bast (Samuel West), um bancário modesto que gosta de literatura, casado com Jacky Bast (Nicola Duffetty).",amiga - maria - margaret - emma - inglaterra - casar - estadunidense - jerry - chegada - esposa,0.23996981502965492,False
26,"Em 2003, Michael ""Big Mike"" Oher tem vivido em um orfanato com famílias diferentes em Memphis, Tennessee. Toda vez que ele é colocado em uma nova casa, ele foge. O pai de seu amigo, em cujo sofá Michael foi dormir, pede para Burt Cotton, o treinador de Wingate Christian School, para ajudar a matricular seu filho e Michael. Impressionado com o tamanho e capacidade atlética do menino, Cotton fica e ele admiti-lo apesar de ter um registro acadêmico insatisfatório. Michael faz amizade com um rapaz chamado Sean Jr. ""SJ"" Tuohy, que está intimidado por sua aparência. A mãe de SJ, Leigh Anne Tuohy, uma designer, começa a tomar conhecimento de Michael como um garoto solitário. Uma noite, Leigh Anne percebe Michael andando na estrada, tremendo de frio, e descobre que ele tem a intenção de passar a noite do lado de fora no ginásio da escola, já que não tem para onde ir. Apesar de seu marido ter receio, ela convida ""Big Mike"" para passar a noite em sua casa. Na manhã seguinte, Leigh Anne pega o rapaz tentando deixar a casa em silêncio. Ela pede a ele para passar o feriado de Ação de Graças com sua família. Lentamente, Michael se torna um membro da família Tuohy, Leigh Anne lhe compra roupas, SJ ganha a sua confiança, e filha adolescente Collins o ajuda a fazer amigos na escola. Quando Leigh Anne procura tornar-se guardiã legal de Michael, ela descobre que ele foi separado de sua mãe drogada quando ele tinha sete anos e que ninguém sabe seu paradeiro. Ela também vê que embora ele tenha marcado uma nota baixa em uma prova de aptidão profissional, ele tem 98% no quesito ""instinto de proteção"", e depois de Michael salvar a vida de SJ em um acidente de carro (desviando o airbag com as próprias mãos), usa isso para melhorar drasticamente a sua performance no campo de futebol.",0,0_casa_chris_noite_michael,"['casa', 'chris', 'noite', 'michael', 'mãe', 'após', 'começa', 'daisy', 'george', 'volta']","O filme se inicia no verão de 1963. Jack e Ennis são contratados após procurarem emprego com um rancheiro de ovelhas (Randy Quaid). O trabalho deles é dividido da seguinte forma: enquanto um vigia as ovelhas do alto da montanha (que estão pastando em área de proteção ambiental, e portanto, ilegal), o outro fica na base e é responsável pelos alimentos e pela vigilância daquela área. Os dois se encontram apenas para partilharem as refeições, mas isso não impede com que tornem-se bons amigos. Após uma noite de bebedeira pesada, Ennis decide ficar na base da montanha e dormir em frente à fogueira ao invés de retornar para vigiar as ovelhas. Preocupado com a fria madrugada, Jack convida-o para dormir junto com ele em sua barraca. Ali, eles têm um rápido contato sexual. No dia seguinte, insistem em dizer um ao outro que ""não são gays""; no entanto, antes do fim do verão, o relacionamento emocional e físico deles se aprofunda. Enquanto isso, o rebanho de ovelhas que deveriam vigiar acaba por misturar-se com outro, uma ovelha é abocanhada por um lobo, e várias delas morrem de frio devido a uma tempestade de neve. No último dia de trabalho, as frustrações de ambos (por terem que deixar um ao outro) se manifestam através de uma discussão que acaba evoluindo para uma briga física. Jack faz o nariz de Ennis sangrar, e Ennis esmurra a cara de Jack.",casa - chris - noite - michael - mãe - após - começa - daisy - george - volta,1.0,False
