ANO;TITULO;VENCEDOR;LINK_EN;LINK_ES;LINK_PT;PAGEID_EN;TITLE_EN;TITLE_ES;PAGEID_ES;TITLE_PT;PAGEID_PT;FILENAME_PT;FILENAME_ES;FILENAME_EN
1988.0;MOONSTRUCK (1987 film);Não;https://en.wikipedia.org/wiki/Moonstruck;https://es.wikipedia.org/wiki/Hechizo_de_luna;https://pt.wikipedia.org/wiki/Moonstruck;129331.0;Moonstruck;Hechizo de luna;1036400.0;Moonstruck;851062.0;The Godfather Part III.txt;El padrino III.txt;The Godfather Part III.txt
1989.0;RAIN MAN;Sim;https://en.wikipedia.org/wiki/Rain_Man;https://es.wikipedia.org/wiki/Rain_Man;https://pt.wikipedia.org/wiki/Rain_Man;129368.0;Rain Man;Rain Man;27208.0;Rain Man;388098.0;Goodfellas.txt;Goodfellas.txt;Goodfellas.txt
1989.0;THE ACCIDENTAL TOURIST (1988 film);Não;https://en.wikipedia.org/wiki/The_Accidental_Tourist_(film);https://es.wikipedia.org/wiki/The_Accidental_Tourist;https://pt.wikipedia.org/wiki/O_Turista_Acidental;9125100.0;The Accidental Tourist (film);The Accidental Tourist;1036352.0;O Turista Acidental;475965.0;;;
1989.0;DANGEROUS LIAISONS (1988 film);Não;https://en.wikipedia.org/wiki/Dangerous_Liaisons;https://es.wikipedia.org/wiki/Dangerous_Liaisons;https://pt.wikipedia.org/wiki/Ligações_Perigosas_(filme);75933.0;Dangerous Liaisons;Dangerous Liaisons;320943.0;Ligações Perigosas (filme);127343.0;Beauty and the Beast (filme de 1991).txt;La bella y la bestia (película de 1991).txt;Beauty and the Beast (1991 film).txt
1989.0;MISSISSIPPI BURNING (1988 film);Não;https://en.wikipedia.org/wiki/Mississippi_Burning;https://es.wikipedia.org/wiki/Mississippi_Burning;https://pt.wikipedia.org/wiki/Mississípi_em_Chamas;129410.0;Mississippi Burning;Mississippi Burning;27797.0;Mississípi em Chamas;274926.0;Bugsy.txt;Bugsy (película de 1991).txt;Bugsy.txt
1989.0;WORKING GIRL (1988 film);Não;https://en.wikipedia.org/wiki/Working_Girl;https://es.wikipedia.org/wiki/Working_Girl;https://pt.wikipedia.org/wiki/Working_Girl;129427.0;Working Girl;Working Girl;745596.0;Working Girl;488691.0;JFK (filme).txt;JFK (película).txt;JFK (film).txt
1990.0;Driving Miss Daisy;Sim;https://en.wikipedia.org/wiki/Driving_Miss_Daisy;https://es.wikipedia.org/wiki/Driving_Miss_Daisy;https://pt.wikipedia.org/wiki/Driving_Miss_Daisy;129444.0;Driving Miss Daisy;Driving Miss Daisy;214235.0;Driving Miss Daisy;297194.0;O Príncipe das Marés.txt;El príncipe de las mareas.txt;The Prince of Tides.txt
1990.0;Born on the Fourth of July (film);Não;https://en.wikipedia.org/wiki/Born_on_the_Fourth_of_July_(film);https://es.wikipedia.org/wiki/Nacido_el_cuatro_de_julio;https://pt.wikipedia.org/wiki/Born_on_the_Fourth_of_July;4457806.0;Born on the Fourth of July (film);Nacido el cuatro de julio;303735.0;Born on the Fourth of July;927825.0;Unforgiven.txt;Unforgiven (película).txt;Unforgiven.txt
1990.0;Field of Dreams;Não;https://en.wikipedia.org/wiki/Field_of_Dreams;https://es.wikipedia.org/wiki/Field_of_Dreams;https://pt.wikipedia.org/wiki/Field_of_Dreams;129524.0;Field of Dreams;Field of Dreams;1071421.0;Field of Dreams;1472970.0;A Few Good Men.txt;A Few Good Men.txt;A Few Good Men.txt
1990.0;My Left Foot;Não;https://en.wikipedia.org/wiki/My_Left_Foot;https://es.wikipedia.org/wiki/Mi_pie_izquierdo;https://pt.wikipedia.org/wiki/My_Left_Foot;129542.0;My Left Foot;Mi pie izquierdo;435855.0;My Left Foot;68404.0;Howards End (filme).txt;Howards End.txt;Howards End (film).txt
1991.0;DANCES WITH WOLVES (1990 film);Sim;https://en.wikipedia.org/wiki/Dances_with_Wolves;https://es.wikipedia.org/wiki/Dances_with_Wolves;https://pt.wikipedia.org/wiki/Dances_with_Wolves;129585.0;Dances with Wolves;Dances with Wolves;28203.0;Dances with Wolves;79427.0;Perfume de Mulher (1992).txt;Scent of a Woman.txt;Scent of a Woman (1992 film).txt
1991.0;AWAKENINGS (1990 film);Não;https://en.wikipedia.org/wiki/Awakenings;https://es.wikipedia.org/wiki/Despertares;https://pt.wikipedia.org/wiki/Awakenings;129602.0;Awakenings;Despertares;28891.0;Awakenings;497933.0;A Lista de Schindler.txt;La lista de Schindler.txt;Schindler's List.txt
1991.0;GHOST (1990 film);Não;https://en.wikipedia.org/wiki/Ghost_(1990_film);https://es.wikipedia.org/wiki/Ghost_(película_de_1990);https://pt.wikipedia.org/wiki/Ghost_(filme);129619.0;Ghost (1990 film);Ghost (película de 1990);28298.0;Ghost (filme);302390.0;O Fugitivo (1993).txt;El fugitivo (película de 1993).txt;The Fugitive (1993 film).txt
1991.0;THE GODFATHER, PART III (1990 film);Não;https://en.wikipedia.org/wiki/The_Godfather_Part_III;https://es.wikipedia.org/wiki/El_padrino_III;https://pt.wikipedia.org/wiki/The_Godfather_Part_III;129644.0;The Godfather Part III;El padrino III;243939.0;The Godfather Part III;632994.0;The Remains of the Day (filme).txt;Lo que queda del día (película).txt;The Remains of the Day (film).txt
1991.0;GOOD FELLAS (1990 film);Não;https://en.wikipedia.org/wiki/Goodfellas;https://es.wikipedia.org/wiki/Goodfellas;https://pt.wikipedia.org/wiki/Goodfellas;64394.0;Goodfellas;Goodfellas;888388.0;Goodfellas;202381.0;O Piano.txt;The Piano.txt;The Piano.txt
1992.0;BEAUTY AND THE BEAST (1991 film);Não;https://en.wikipedia.org/wiki/Beauty_and_the_Beast_(1991_film);https://es.wikipedia.org/wiki/La_bella_y_la_bestia_(película_de_1991);https://pt.wikipedia.org/wiki/Beauty_and_the_Beast_(filme_de_1991);133462.0;Beauty and the Beast (1991 film);La bella y la bestia (película de 1991);327286.0;Beauty and the Beast (filme de 1991);217380.0;Forrest Gump.txt;Forrest Gump (película).txt;Forrest Gump.txt
1992.0;BUGSY;Não;https://en.wikipedia.org/wiki/Bugsy;https://es.wikipedia.org/wiki/Bugsy_(película_de_1991);https://pt.wikipedia.org/wiki/Bugsy;133480.0;Bugsy;Bugsy (película de 1991);2879648.0;Bugsy;875091.0;Quatro Casamentos e Um Funeral.txt;Cuatro bodas y un funeral.txt;Four Weddings and a Funeral.txt
1992.0;JFK (1991 film);Não;https://en.wikipedia.org/wiki/JFK_(film);https://es.wikipedia.org/wiki/JFK_(película);https://pt.wikipedia.org/wiki/JFK_(filme);39311.0;JFK (film);JFK (película);405696.0;JFK (filme);98254.0;Pulp Fiction.txt;Pulp Fiction.txt;Pulp Fiction.txt
1992.0;THE PRINCE OF TIDES (1991 film);Não;https://en.wikipedia.org/wiki/The_Prince_of_Tides;https://es.wikipedia.org/wiki/El_príncipe_de_las_mareas;https://pt.wikipedia.org/wiki/O_Príncipe_das_Marés;133550.0;The Prince of Tides;El príncipe de las mareas;828381.0;O Príncipe das Marés;3030936.0;Quiz Show.txt;Quiz Show: El dilema.txt;Quiz Show (film).txt
1993.0;Unforgiven;Sim;https://en.wikipedia.org/wiki/Unforgiven;https://es.wikipedia.org/wiki/Unforgiven_(película);https://pt.wikipedia.org/wiki/Unforgiven;133574.0;Unforgiven;Unforgiven (película);27228.0;Unforgiven;80382.0;The Shawshank Redemption.txt;The Shawshank Redemption.txt;The Shawshank Redemption.txt
1993.0;The Crying Game;Não;https://en.wikipedia.org/wiki/The_Crying_Game;https://es.wikipedia.org/wiki/The_Crying_Game;https://pt.wikipedia.org/wiki/The_Crying_Game;30581.0;The Crying Game;The Crying Game;482188.0;The Crying Game;1848624.0;Braveheart.txt;Braveheart.txt;Braveheart.txt
1993.0;A Few Good Men;Não;https://en.wikipedia.org/wiki/A_Few_Good_Men;https://es.wikipedia.org/wiki/A_Few_Good_Men;https://pt.wikipedia.org/wiki/A_Few_Good_Men;20691749.0;A Few Good Men;A Few Good Men;27902.0;A Few Good Men;1743322.0;Apollo 13 (filme).txt;Apolo 13 (película).txt;Apollo 13 (film).txt
1993.0;Howards End (film);Não;https://en.wikipedia.org/wiki/Howards_End_(film);https://es.wikipedia.org/wiki/Howards_End;https://pt.wikipedia.org/wiki/Howards_End_(filme);133622.0;Howards End (film);Howards End;248036.0;Howards End (filme);1339905.0;Babe (1995).txt;Babe.txt;Babe (film).txt
1993.0;Scent of a Woman (1992 film);Não;https://en.wikipedia.org/wiki/Scent_of_a_Woman_(1992_film);https://es.wikipedia.org/wiki/Scent_of_a_Woman;https://pt.wikipedia.org/wiki/Perfume_de_Mulher_(1992);133648.0;Scent of a Woman (1992 film);Scent of a Woman;1138794.0;Perfume de Mulher (1992);598960.0;;;
1994.0;SCHINDLER'S LIST (1993 film);Sim;https://en.wikipedia.org/wiki/Schindler's_List;https://es.wikipedia.org/wiki/La_lista_de_Schindler;https://pt.wikipedia.org/wiki/A_Lista_de_Schindler;65834.0;Schindler's List;La lista de Schindler;27323.0;A Lista de Schindler;112121.0;Sense and Sensibility (filme).txt;Sense and Sensibility (película).txt;Sense and Sensibility (film).txt
1994.0;THE FUGITIVE (1993 film);Não;https://en.wikipedia.org/wiki/The_Fugitive_(1993_film);https://es.wikipedia.org/wiki/El_fugitivo_(película_de_1993);https://pt.wikipedia.org/wiki/O_Fugitivo_(1993);1822067.0;The Fugitive (1993 film);El fugitivo (película de 1993);424285.0;O Fugitivo (1993);282669.0;;;
1994.0;THE REMAINS OF THE DAY (1993 film);Não;https://en.wikipedia.org/wiki/The_Remains_of_the_Day_(film);https://es.wikipedia.org/wiki/Lo_que_queda_del_día_(película);https://pt.wikipedia.org/wiki/The_Remains_of_the_Day_(filme);1577389.0;The Remains of the Day (film);Lo que queda del día (película);259741.0;The Remains of the Day (filme);5541258.0;Fargo (filme).txt;Fargo (película).txt;Fargo (1996 film).txt
1994.0;THE PIANO;Não;https://en.wikipedia.org/wiki/The_Piano;https://es.wikipedia.org/wiki/The_Piano;https://pt.wikipedia.org/wiki/O_Piano;133688.0;The Piano;The Piano;351370.0;O Piano;302305.0;Jerry Maguire.txt;Jerry Maguire.txt;Jerry Maguire.txt
1994.0;In The Name of the Father;Não;https://en.wikipedia.org/wiki/In_the_Name_of_the_Father_(film);https://es.wikipedia.org/wiki/En_el_nombre_del_padre_(película_de_1993);https://pt.wikipedia.org/wiki/Em_Nome_do_Pai;133671.0;In the Name of the Father (film);En el nombre del padre (película de 1993);277615.0;Em Nome do Pai;508236.0;;;
1995.0;FORREST GUMP (1994 film);Sim;https://en.wikipedia.org/wiki/Forrest_Gump;https://es.wikipedia.org/wiki/Forrest_Gump_(película);https://pt.wikipedia.org/wiki/Forrest_Gump;41528.0;Forrest Gump;Forrest Gump (película);5696.0;Forrest Gump;117246.0;Shine (filme).txt;Shine (película).txt;Shine (film).txt
1995.0;FOUR WEDDINGS AND A FUNERAL (1994 film);Não;https://en.wikipedia.org/wiki/Four_Weddings_and_a_Funeral;https://es.wikipedia.org/wiki/Cuatro_bodas_y_un_funeral;https://pt.wikipedia.org/wiki/Quatro_Casamentos_e_Um_Funeral;11223.0;Four Weddings and a Funeral;Cuatro bodas y un funeral;309224.0;Quatro Casamentos e Um Funeral;1518725.0;Titanic (filme de 1997).txt;Titanic (película de 1997).txt;Titanic (1997 film).txt
1995.0;PULP FICTION (1994 film);Não;https://en.wikipedia.org/wiki/Pulp_Fiction;https://es.wikipedia.org/wiki/Pulp_Fiction;https://pt.wikipedia.org/wiki/Pulp_Fiction;54173.0;Pulp Fiction;Pulp Fiction;27313.0;Pulp Fiction;58321.0;Melhor É Impossível.txt;Mejor... imposible.txt;As Good as It Gets.txt
1995.0;QUIZ SHOW (1994 film);Não;https://en.wikipedia.org/wiki/Quiz_Show_(film);https://es.wikipedia.org/wiki/Quiz_Show:_El_dilema;https://pt.wikipedia.org/wiki/Quiz_Show;142412.0;Quiz Show (film);Quiz Show: El dilema;27693.0;Quiz Show;2295584.0;Ou Tudo ou Nada.txt;The Full Monty.txt;The Full Monty.txt
1995.0;THE SHAWSHANK REDEMPTION (1994 film);Não;https://en.wikipedia.org/wiki/The_Shawshank_Redemption;https://es.wikipedia.org/wiki/The_Shawshank_Redemption;https://pt.wikipedia.org/wiki/The_Shawshank_Redemption;30625.0;The Shawshank Redemption;The Shawshank Redemption;184620.0;The Shawshank Redemption;200993.0;Good Will Hunting.txt;Good Will Hunting.txt;Good Will Hunting.txt
1996.0;Braveheart;Sim;https://en.wikipedia.org/wiki/Braveheart;https://es.wikipedia.org/wiki/Braveheart;https://pt.wikipedia.org/wiki/Braveheart;4560.0;Braveheart;Braveheart;26946.0;Braveheart;158351.0;L.A. Confidential.txt;L.A. Confidential.txt;L.A. Confidential (film).txt
1996.0;Apollo 13 (film);Não;https://en.wikipedia.org/wiki/Apollo_13_(film);https://es.wikipedia.org/wiki/Apolo_13_(película);https://pt.wikipedia.org/wiki/Apollo_13_(filme);142417.0;Apollo 13 (film);Apolo 13 (película);27806.0;Apollo 13 (filme);995282.0;Shakespeare in Love.txt;Shakespeare in Love.txt;Shakespeare in Love.txt
1996.0;Babe (film);Não;https://en.wikipedia.org/wiki/Babe_(film);https://es.wikipedia.org/wiki/Babe;https://pt.wikipedia.org/wiki/Babe_(1995);142421.0;Babe (film);Babe;1034960.0;Babe (1995);1783443.0;Elizabeth (filme).txt;Elizabeth (película).txt;Elizabeth (film).txt
1996.0;Sense and Sensibility (film);Não;https://en.wikipedia.org/wiki/Sense_and_Sensibility_(film);https://es.wikipedia.org/wiki/Sense_and_Sensibility_(película);https://pt.wikipedia.org/wiki/Sense_and_Sensibility_(filme);142426.0;Sense and Sensibility (film);Sense and Sensibility (película);237031.0;Sense and Sensibility (filme);863593.0;O Resgate do Soldado Ryan.txt;Saving Private Ryan.txt;Saving Private Ryan.txt
1997.0;FARGO (1996 film);Não;https://en.wikipedia.org/wiki/Fargo_(1996_film);https://es.wikipedia.org/wiki/Fargo_(película);https://pt.wikipedia.org/wiki/Fargo_(filme);142430.0;Fargo (1996 film);Fargo (película);27146.0;Fargo (filme);1269164.0;Beleza Americana.txt;American Beauty.txt;American Beauty (1999 film).txt
1997.0;JERRY MAGUIRE (1996 film);Não;https://en.wikipedia.org/wiki/Jerry_Maguire;https://es.wikipedia.org/wiki/Jerry_Maguire;https://pt.wikipedia.org/wiki/Jerry_Maguire;142435.0;Jerry Maguire;Jerry Maguire;809590.0;Jerry Maguire;464501.0;The Cider House Rules.txt;The Cider House Rules.txt;The Cider House Rules (film).txt
1997.0;SHINE (1996 film);Não;https://en.wikipedia.org/wiki/Shine_(film);https://es.wikipedia.org/wiki/Shine_(película);https://pt.wikipedia.org/wiki/Shine_(filme);142443.0;Shine (film);Shine (película);293096.0;Shine (filme);828103.0;The Insider.txt;The Insider.txt;The Insider (film).txt
1998.0;TITANIC (1997 film);Sim;https://en.wikipedia.org/wiki/Titanic_(1997_film);https://es.wikipedia.org/wiki/Titanic_(película_de_1997);https://pt.wikipedia.org/wiki/Titanic_(filme_de_1997);52371.0;Titanic (1997 film);Titanic (película de 1997);4570989.0;Titanic (filme de 1997);152412.0;O Sexto Sentido.txt;The Sixth Sense.txt;The Sixth Sense.txt
1998.0;AS GOOD AS IT GETS (1997 film);Não;https://en.wikipedia.org/wiki/As_Good_as_It_Gets;https://es.wikipedia.org/wiki/Mejor..._imposible;https://pt.wikipedia.org/wiki/Melhor_É_Impossível;142447.0;As Good as It Gets;Mejor... imposible;336617.0;Melhor É Impossível;345084.0;Gladiador (filme).txt;Gladiator.txt;Gladiator (2000 film).txt
1998.0;THE FULL MONTY (1997 film);Não;https://en.wikipedia.org/wiki/The_Full_Monty;https://es.wikipedia.org/wiki/The_Full_Monty;https://pt.wikipedia.org/wiki/Ou_Tudo_ou_Nada;142453.0;The Full Monty;The Full Monty;671255.0;Ou Tudo ou Nada;2285300.0;Chocolate (filme).txt;Chocolat (película de 2000).txt;Chocolat (2000 film).txt
1998.0;GOOD WILL HUNTING (1997 film);Não;https://en.wikipedia.org/wiki/Good_Will_Hunting;https://es.wikipedia.org/wiki/Good_Will_Hunting;https://pt.wikipedia.org/wiki/Good_Will_Hunting;142456.0;Good Will Hunting;Good Will Hunting;28772.0;Good Will Hunting;498935.0;O Tigre e o Dragão (filme).txt;Wò hǔ cáng lóng.txt;Crouching Tiger, Hidden Dragon.txt
1998.0;L.A. CONFIDENTIAL (1997 film);Não;https://en.wikipedia.org/wiki/L.A._Confidential_(film);https://es.wikipedia.org/wiki/L.A._Confidential;https://pt.wikipedia.org/wiki/L.A._Confidential;142457.0;L.A. Confidential (film);L.A. Confidential;27150.0;L.A. Confidential;1177575.0;Erin Brockovich (filme).txt;Erin Brockovich (película).txt;Erin Brockovich (film).txt
1999.0;SHAKESPEARE IN LOVE (1998 film);Sim;https://en.wikipedia.org/wiki/Shakespeare_in_Love;https://es.wikipedia.org/wiki/Shakespeare_in_Love;https://pt.wikipedia.org/wiki/Shakespeare_in_Love;88075.0;Shakespeare in Love;Shakespeare in Love;132409.0;Shakespeare in Love;248732.0;Traffic (filme).txt;Traffic (película de 2000).txt;Traffic (2000 film).txt
1999.0;ELIZABETH (1998 film);Não;https://en.wikipedia.org/wiki/Elizabeth_(film);https://es.wikipedia.org/wiki/Elizabeth_(película);https://pt.wikipedia.org/wiki/Elizabeth_(filme);142461.0;Elizabeth (film);Elizabeth (película);1367148.0;Elizabeth (filme);470375.0;Uma Mente Brilhante.txt;A Beautiful Mind.txt;A Beautiful Mind (film).txt
1999.0;LIFE IS BEAUTIFUL (1998 film);Não;https://en.wikipedia.org/wiki/Life_Is_Beautiful;https://es.wikipedia.org/wiki/La_vida_es_bella;https://pt.wikipedia.org/wiki/A_Vida_É_Bela;142463.0;Life Is Beautiful;La vida es bella;28781.0;A Vida É Bela;321773.0;Gosford Park.txt;Gosford Park.txt;Gosford Park.txt
1999.0;SAVING PRIVATE RYAN (1998 film);Não;https://en.wikipedia.org/wiki/Saving_Private_Ryan;https://es.wikipedia.org/wiki/Saving_Private_Ryan;https://pt.wikipedia.org/wiki/O_Resgate_do_Soldado_Ryan;28269.0;Saving Private Ryan;Saving Private Ryan;119110.0;O Resgate do Soldado Ryan;106019.0;In the Bedroom.txt;In the Bedroom (película).txt;In the Bedroom.txt
1999.0;THE THIN RED LINE (1998 film);Não;https://en.wikipedia.org/wiki/The_Thin_Red_Line_(1998_film);https://es.wikipedia.org/wiki/La_delgada_línea_roja_(película_de_1998);https://pt.wikipedia.org/wiki/The_Thin_Red_Line_(1998);142465.0;The Thin Red Line (1998 film);La delgada línea roja (película de 1998);296522.0;The Thin Red Line (1998);851165.0;The Lord of the Rings: The Fellowship of the Ring.txt;El Señor de los Anillos: la Comunidad del Anillo.txt;The Lord of the Rings: The Fellowship of the Ring.txt
2000.0;American Beauty (1999 film);Sim;https://en.wikipedia.org/wiki/American_Beauty_(1999_film);https://es.wikipedia.org/wiki/American_Beauty;https://pt.wikipedia.org/wiki/Beleza_Americana;44122.0;American Beauty (1999 film);American Beauty;1331.0;Beleza Americana;152399.0;Moulin Rouge!.txt;Moulin Rouge!.txt;Moulin Rouge!.txt
2000.0;The Cider House Rules (film);Não;https://en.wikipedia.org/wiki/The_Cider_House_Rules_(film);https://es.wikipedia.org/wiki/The_Cider_House_Rules;https://pt.wikipedia.org/wiki/The_Cider_House_Rules;2804661.0;The Cider House Rules (film);The Cider House Rules;837435.0;The Cider House Rules;1444758.0;Chicago (filme de 2002).txt;Chicago (película de 2002).txt;Chicago (2002 film).txt
2000.0;The Green Mile (film);Não;https://en.wikipedia.org/wiki/The_Green_Mile_(film);https://es.wikipedia.org/wiki/The_Green_Mile;https://pt.wikipedia.org/wiki/À_Espera_de_um_Milagre;946164.0;The Green Mile (film);The Green Mile;1033311.0;À Espera de um Milagre;357805.0;Gangs of New York.txt;Gangs of New York.txt;Gangs of New York.txt
2000.0;The Insider (film);Não;https://en.wikipedia.org/wiki/The_Insider_(film);https://es.wikipedia.org/wiki/The_Insider;https://pt.wikipedia.org/wiki/The_Insider;142469.0;The Insider (film);The Insider;789931.0;The Insider;615516.0;As Horas (filme).txt;Las horas.txt;The Hours (film).txt
2000.0;The Sixth Sense;Não;https://en.wikipedia.org/wiki/The_Sixth_Sense;https://es.wikipedia.org/wiki/The_Sixth_Sense;https://pt.wikipedia.org/wiki/O_Sexto_Sentido;30582.0;The Sixth Sense;The Sixth Sense;2379.0;O Sexto Sentido;275369.0;O Senhor dos Anéis: As Duas Torres.txt;El Señor de los Anillos: las dos torres.txt;The Lord of the Rings: The Two Towers.txt
2001.0;GLADIATOR (2000 film);Sim;https://en.wikipedia.org/wiki/Gladiator_(2000_film);https://es.wikipedia.org/wiki/Gladiator;https://pt.wikipedia.org/wiki/Gladiador_(filme);3616797.0;Gladiator (2000 film);Gladiator;26927.0;Gladiador (filme);117248.0;O Pianista.txt;El pianista.txt;The Pianist (2002 film).txt
2001.0;CHOCOLAT (2000 film);Não;https://en.wikipedia.org/wiki/Chocolat_(2000_film);https://es.wikipedia.org/wiki/Chocolat_(película_de_2000);https://pt.wikipedia.org/wiki/Chocolate_(filme);1765026.0;Chocolat (2000 film);Chocolat (película de 2000);30567.0;Chocolate (filme);527755.0;The Lord of the Rings: The Return of the King.txt;El Señor de los Anillos: el retorno del Rey.txt;The Lord of the Rings: The Return of the King.txt
2001.0;CROUCHING TIGER, HIDDEN DRAGON (2000 film);Não;https://en.wikipedia.org/wiki/Crouching_Tiger,_Hidden_Dragon;https://es.wikipedia.org/wiki/Wò_hǔ_cáng_lóng;https://pt.wikipedia.org/wiki/O_Tigre_e_o_Dragão_(filme);5313.0;Crouching Tiger, Hidden Dragon;Wò hǔ cáng lóng;354039.0;O Tigre e o Dragão (filme);959395.0;Lost in Translation.txt;Lost in Translation.txt;Lost in Translation (film).txt
2001.0;ERIN BROCKOVICH (2000 film);Não;https://en.wikipedia.org/wiki/Erin_Brockovich_(film);https://es.wikipedia.org/wiki/Erin_Brockovich_(película);https://pt.wikipedia.org/wiki/Erin_Brockovich_(filme);1241914.0;Erin Brockovich (film);Erin Brockovich (película);30786.0;Erin Brockovich (filme);1611562.0;Master and Commander: The Far Side of the World.txt;Master and Commander: The Far Side of the World.txt;Master and Commander: The Far Side of the World.txt
2001.0;TRAFFIC (2000 film);Não;https://en.wikipedia.org/wiki/Traffic_(2000_film);https://es.wikipedia.org/wiki/Traffic_(película_de_2000);https://pt.wikipedia.org/wiki/Traffic_(filme);37599.0;Traffic (2000 film);Traffic (película de 2000);438910.0;Traffic (filme);91891.0;;;
2002.0;A BEAUTIFUL MIND (2001 film);Sim;https://en.wikipedia.org/wiki/A_Beautiful_Mind_(film);https://es.wikipedia.org/wiki/A_Beautiful_Mind;https://pt.wikipedia.org/wiki/Uma_Mente_Brilhante;3569822.0;A Beautiful Mind (film);A Beautiful Mind;784990.0;Uma Mente Brilhante;94052.0;Seabiscuit.txt;Seabiscuit.txt;Seabiscuit (film).txt
2002.0;GOSFORD PARK (2001 film);Não;https://en.wikipedia.org/wiki/Gosford_Park;https://es.wikipedia.org/wiki/Gosford_Park;https://pt.wikipedia.org/wiki/Gosford_Park;142476.0;Gosford Park;Gosford Park;311692.0;Gosford Park;1243868.0;Million Dollar Baby.txt;Million Dollar Baby.txt;Million Dollar Baby.txt
2002.0;IN THE BEDROOM (2001 film);Não;https://en.wikipedia.org/wiki/In_the_Bedroom;https://es.wikipedia.org/wiki/In_the_Bedroom_(película);https://pt.wikipedia.org/wiki/In_the_Bedroom;42507.0;In the Bedroom;In the Bedroom (película);257907.0;In the Bedroom;486660.0;O Aviador.txt;El aviador.txt;The Aviator (2004 film).txt
2002.0;THE LORD OF THE RINGS: THE FELLOWSHIP OF THE RING (2001 film);Não;https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring;https://es.wikipedia.org/wiki/El_Señor_de_los_Anillos:_la_Comunidad_del_Anillo;https://pt.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring;173941.0;The Lord of the Rings: The Fellowship of the Ring;El Señor de los Anillos: la Comunidad del Anillo;59841.0;The Lord of the Rings: The Fellowship of the Ring;126507.0;Finding Neverland.txt;Finding Neverland.txt;Finding Neverland (film).txt
2002.0;MOULIN ROUGE (2001 film);Não;https://en.wikipedia.org/wiki/Moulin_Rouge!;https://es.wikipedia.org/wiki/Moulin_Rouge!;https://pt.wikipedia.org/wiki/Moulin_Rouge!;142481.0;Moulin Rouge!;Moulin Rouge!;436511.0;Moulin Rouge!;159523.0;Ray (filme).txt;Ray (película).txt;Ray (film).txt
2003.0;CHICAGO (2001 film);Sim;https://en.wikipedia.org/wiki/Chicago_(2002_film);https://es.wikipedia.org/wiki/Chicago_(película_de_2002);https://pt.wikipedia.org/wiki/Chicago_(filme_de_2002);201534.0;Chicago (2002 film);Chicago (película de 2002);214063.0;Chicago (filme de 2002);133770.0;Crash (2004).txt;Crash (película de 2004).txt;Crash (2004 film).txt
2003.0;GANGS OF NEW YORK (2002 film);Não;https://en.wikipedia.org/wiki/Gangs_of_New_York;https://es.wikipedia.org/wiki/Gangs_of_New_York;https://pt.wikipedia.org/wiki/Gangs_of_New_York;188902.0;Gangs of New York;Gangs of New York;275904.0;Gangs of New York;958762.0;O Segredo de Brokeback Mountain.txt;Brokeback Mountain.txt;Brokeback Mountain.txt
2003.0;THE HOURS (2002 film);Não;https://en.wikipedia.org/wiki/The_Hours_(film);https://es.wikipedia.org/wiki/Las_horas;https://pt.wikipedia.org/wiki/As_Horas_(filme);3326435.0;The Hours (film);Las horas;27251.0;As Horas (filme);94345.0;Capote.txt;Capote (película).txt;Capote (film).txt
2003.0;THE LORD OF THE RINGS: THE TWO TOWERS (2002 film);Não;https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Two_Towers;https://es.wikipedia.org/wiki/El_Señor_de_los_Anillos:_las_dos_torres;https://pt.wikipedia.org/wiki/O_Senhor_dos_Anéis:_As_Duas_Torres;173944.0;The Lord of the Rings: The Two Towers;El Señor de los Anillos: las dos torres;128138.0;O Senhor dos Anéis: As Duas Torres;127170.0;Boa Noite, e Boa Sorte.txt;Buenas noches, y buena suerte.txt;Good Night, and Good Luck.txt
2003.0;THE PIANIST (2002 film);Não;https://en.wikipedia.org/wiki/The_Pianist_(2002_film);https://es.wikipedia.org/wiki/El_pianista;https://pt.wikipedia.org/wiki/O_Pianista;1897341.0;The Pianist (2002 film);El pianista;292143.0;O Pianista;133119.0;Munique (filme).txt;Múnich (película).txt;Munich (2005 film).txt
2004.0;The Lord of the Rings: The Return of the King;Não;https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Return_of_the_King;https://es.wikipedia.org/wiki/El_Señor_de_los_Anillos:_el_retorno_del_Rey;https://pt.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Return_of_the_King;174251.0;The Lord of the Rings: The Return of the King;El Señor de los Anillos: el retorno del Rey;36630.0;The Lord of the Rings: The Return of the King;129295.0;The Departed.txt;The Departed.txt;The Departed.txt
2004.0;Lost in Translation (film);Não;https://en.wikipedia.org/wiki/Lost_in_Translation_(film);https://es.wikipedia.org/wiki/Lost_in_Translation;https://pt.wikipedia.org/wiki/Lost_in_Translation;369682.0;Lost in Translation (film);Lost in Translation;30789.0;Lost in Translation;67276.0;Babel (filme).txt;Babel (película).txt;Babel (film).txt
